id,地址
17565,內平路
17528,北部濱海公路
16513,新樹路
17696,新烏路
17537,集賢路
17537,三信路
17537,五華街
17537,集賢路
17537,中山ㄧ路
17537,中山二路
17537,長榮路
17537,中原路
17537,中山路
17905,學勤路
17664, 福營路
17664,建國一路
17664,新樹路
17664, 瓊林路
17664,瓊泰路
17664, 瓊泰路
17665, 四維路
17665,後港一路
17665,建安街
17665,民安路
17665, 民安西路
17665, 裕民街
17665, 富國路
17665,雙鳳路
17665, 富國路
17665,裕民街
17665, 民安西路
16775,北新路
16775,中山路
16775,北新路
17536,中山路
17536,中原路
17536,長榮路
17536,和平路
17536,中山二路
17536,中山一路
17536,集賢路
17536,五華街家樂福路
17536,五華街
17536,三信路
17536,集賢路
17537,龍米路
17537,中華路
17665,民安路
17665,建安街
17665,後港一路
17665, 四維路
17905,學勤路
17905,學成路
17905,復興路
17905,舊宗路
17905,陽光街
17905,瑞光路
17537,中華路
17537,龍米路
17537,中山路
17537,中原路
17537,長榮路
16731,中興路
16731,伯爵街
16731,汐萬路
16517,龍米路
17682,府中路
17682,南門街
17567,明燈路
10753,碇坪路
10753,石碇東街
17567,明燈路
17706,景新街
17706,安和路
17706,安忠路
16571,貴陽街
16571,中華路
17537,和平路
17537,中山二路
17537,中山一路
17537,集賢路
17537,五華街家樂福路
17537,五華街
17537,三信路
17537,集賢路
17682,南雅南路
17682,南雅路
17682,南雅南路
17682,中央路
17682,大觀路
17682,滿平街
17682,板林路
17682,鎮前街
17683,僑中二街
17683,僑中三街
17683,大觀路
17683,府中路
17683,文化路
17718,建基路
17718,瑞濱路
17718,海濱路
17718,籠山路
17718,洞頂路
17718,哩咾路
17718,龍洞街
17718,和美街
17718,美艷山街
17718,美灩山街
17718,延平街
17718,仁愛路
17718,仁和路
17718,研海街
17718,龍門街
17718,興隆街
17718,復興街
17718,研海街
17720,學成路
17720,學勤路
17720,大學路
17720,學成路
17720,復興路
17720,敦化南路
17720,仁愛路
17720,松高路
17720,松仁路
17718,麥金路
17718,安樂路
17718,成功一路
17718,忠四路
17720,學勤路
17720,佳園路
17720,學成路
16467,中正路
17718,研海街
17718,仁和路
17718,和仁路
17718,仁和路
17718,仁愛路
17718,延平街
17718,美艷山街
17718,美灩山街
17718,美艷山街
17718,美炎山街
17718,和美街
17718,鼻頭路
17718,南雅路
17718,哩咾路
17718,洞頂路
17718,海濱路
17718,瑞濱路
17718,建基路
17718,北寧路
16467,中正路
16531,中正路
16531,中興街
16565,鼻頭路
17500,忠一路
16740,忠一路
16859,文化三路
16490,五工路
16191,懷德街
16191,德光路
16464,懷德街
16215,中正路
16243,安祥路
16593,九芎街
16594,明志路
16518,大安路
16614,北新路
16518,三俊街
16518,中平路
16189,中央路
16666,三樹路
16592,後港一路
17568,樟樹一路
17568,茄苳路
16518,中正路
16594,中正路
16519,新樹路
16519,瓊林南路
17466,木柵路
10143,木柵路
16258,木柵路
16406,安和路
16669,凌雲路
16670,四川路
16674,中山路
16265,安和路
16619,中正路
16734,十分街
16269,中正東路
16464,文化路
17548,中正路
17548,安康路
16551,金光路
16551,明燈路
16487,文化街
16670,萬壽路
16418,復興路
16418,北新路
16682,鼻頭路
16207,樹新路
16207,中華路
16593,三和路
17568,忠孝東路
17568,大同路
16406,中興路
16669,凌雲路
16243,安康路
16593,集英路
16243,安康路
16666,博愛街
16666,中山路
16613,安康路
16594,重新路
16594,中正路
16215,南雅南路
16562,安康路
16595,中原路
16595,重新路
16467,中山路
16467,三民路
16595,中華路
16595,同義街
16674,大度路
16664,大成路
16591,三民路
16511,安康路
16611,華城路
16586,中央路
16515,明志路
16515,中正路
16591,重新路
16591,三和路
16588,捷運路
16461,中山路
16513,新樹路
16608,中山路
16393,北宜路
16604,文化三路
16586,中央路
16511,安康路
16586,介壽路
16517,龍米路
16664,復興路
16517,龍米路
16586,中正路
16610,北宜路
16513,佳園路
16513,學勤路
16608,中洲路
16479,新樹路
16612,新烏路
16662,文化一路
17534,木柵路
17534,景平路
16677,大坪路
17716,三樹路
17716,大義路
17716,學成路
17716,佳園路
17716,學勤路
17718,北寧路
17718,中正路
17718,義一路
16726,北新路
16726,學成路
16611,華城路
16565,明燈路
16651,農會2號倉庫(淡金路
17717,三樹路
17717,大義路
17717,學成路
17717,佳園路
17717,學勤路
17719,文化二路
17719,仁愛路
17719,文化一路
17719,佳林路
17719,中山路
17719,橫窠雅路
17719,泰林路
17719,新北大道路
17719,中平路
17716,大學路
17716,學成路
17716,國慶路
17716,復興路
17716,敦化南路
17716,仁愛路
17716,府路
17716,松高路
17716,松仁路
17716,松壽路
17719,中平路
17719,復興路
17719,中正路
17719,新泰路
17719,中平路
17719,新北大道路
17719,泰林路
17719,橫窠雅路
17719,中山路
17717,大學路
17717,學成路
17717,國慶路
17717,復興路
17717,南雅南路
17717,府中路
17717,文化路
16296,汐止路
16296,路
16296,長路
17719,中山路
17719,佳林路
17719,中山路
17719,文化一路
17719,仁愛路
17719,文化二路
16863,中華路
17519,大勇路
16602,竹崙路
16511,大勇路
16462,大勇路
17692,田寮洋街
17718,麥金路
16688,新市二路
16282,新市二路
16626,新市二路
16628,新市二路
18042,國中路
18042,水德路
18042,國中路
17500,港東路
16405,板橋中正路
16405,板橋中正路379巷與藝文一街
16418,安康路
16464,金城路
16619,文化路
16733,汐萬路
16274,安祥路
16798,中山路
18098,深澳坑路
18098,逢甲路
18098,明燈路
18098,中山路
18098,三爪子坑路
18098,逢甲路
16620,泰山路
16265,安和路
18098,逢甲路
18098,深澳坑路
16405,中正路
16405,中正路379巷語藝文一街
16429,佳園路
16429,中山路
16429,中正一路
16429,中山路
16689,木柵路
16670,中正路
16463,文化路
16463,大觀街
16671,中山路
16672,明志路
16474,保安街
16675,中山北路
16548,明燈路
16675,淡金路
10148,中山路
17563,文化三路
17559,泰林路
17559,新北大道路
17559,泰林路
17687,思源路
16552,研海街
17663,新泰路
17516,橋和路
16614,北宜路
17671,仁愛路
16630,坪頂路
18068,外柑路
18118,文化二路
16429,中山路
16429,四川路
16429,中山路
16429,中正一路
16429,中山路
16429,佳園路
17789,中正路
10161,石門路
16548,明燈路
16674,龍米路
16210,隆恩街
16224,學府路
16672,同義街
16672,成泰路
16673,中山路
16243,北新路
17570,中山北路
16393,新烏路
16492,民族路
16735,錦和路
16423,復興路
16500,集賢路
17812,中興路
17812,民權路
17812,中興路
17812,經貿二路
17525,舊庄街
17812,新台五路
17812,忠孝東路
17812,新台五路
17812,南港路
17812,中興路
10162,石門路
10173,錦和路
10172,錦和路
10164,石門路
10492,民義路
18068,外柑路
18068,內平路
17575,和平東路
17575,復興南路
17575,建國南路
17692,北寧路
17718,北寧路
16420,安康路
16623,商工路
16481,羅斯福路
16270,成泰路
16501,民族路
16481,羅斯福路
16393,公園路
16393,羅斯福路
16627,中正路
16591,中正路
16431,後洲路
16429,中華路
16487,中山路
16427,安康路
10511,中山路
10453,民義路
15224,新興街
10195,三樹路
16732,淡海路
16547,猴硐路
16611,景平路
16612,景平路
16613,景平路
16519,路
17304,路
17811,文化三路
17811,舊宗路
17811,瑞光路
17811,內湖路
10173,景平路
16581,景平路
16691,景平路
16689,景平路
17824,台2丁線與逢甲路
17575,建國南路
16393,新烏路
16628,中山北路
16628,北新路
16393,羅斯福路
16485,康定路
16490,五權路
16486,新樹路
16677,中山路
16397,文化路
16678,中山路
16623,淡金路
16425,民生西路
16485,重新路
16485,成功路
17576,南祥路
16485,幸福路
16265,錦秀路
16562,錦秀路
15717,錦秀路
15181,錦秀路
10731,景平路
17625,中正路
17625,雙鳳路
17625,新北大道六段與貴陽街
17625,新北大道五段與台麗街
16397,義山路
16485,襄陽路
16485,五權路
16487,中華路
16623,淡金路
16432,新春路
16499,中山ㄧ路
16527,中正東路
16536,北新路
16529,淡金路
16529,北新路
17625,忠孝路
17625,文化三路
17625,忠孝路
17625,新北大道五段與台麗街
17625,新北大道六段與貴陽街
17625,雙鳳路
17625,松江路
17812,民權路
16629,義山路
16565,洞頂路
17824,瑞濱路
17824,海濱路
17824,籠山路
17824,洞頂路
17824,海濱路
17824,瑞濱路
17824,台2丁線與逢甲路
17824,明燈路
17789,新泰路
17789,中和街
17789,幸福路
17789,中平路
17789,中信街
17789,中和街
17789,復興路
17812,中興路
17812, 北新路
17813,泰林路
17813,仁義路
17813,新北大道路
17813,仁德路
17813,中原路
17813,瑞光路
17813,捷運劍南路
17813,瑞光路
17813,新北大道路
17813,同義街
17813,泰林路
16491,新坡一街
17668,中山路
17679,中山路
16491,新坡一街
17534,永安南路
16538,中正路
16730,工商路
17548,長路
17548,安和路
17003,大同路
16656,安康路
16656,達觀路
17527,連城路
16697,新興街
16265,安和路
16728,佳園路
16728,三樹路
16728,民生街
16728,中正路
16728,中園街
16728,民權街
16728,仁愛街
16728,中山路
16728,大勇路
17790,光復路
17791,光復路
17791,頭前路
17791,思源路
17791,五工路
16427,安康路
16427,達觀路
16474,樹新路
16270,泰林路
16527,民權路
16497,新興街
16542,民權路
16584,半山雅路
16556,內中幅路
16666,三樹路
16607,大勇路
16513,大勇路
16429,新興街
16585,大勇路
15717,安康路
16675,中山路
17532,半山雅路
16526,新民街
17510,北新路
17510,濱海路
16612,民權路
16612,中興路
18098,深澳坑路
17575,基金一路
16682,北寧路
17791,五工二路
17791,五工路
17791,思源路
17791,頭前路
17791,光復路
17692,北寧路
16628,淡金路
16258,寶橋路
17575,基金一路
16912,建安路
17692,鼻頭路
17718,鼻頭路
16613,安豐路
16530,興仁路
16535,興仁路
16543,興仁路
16542,興仁路
16528,興仁路
16529,興仁路
16710,興仁路
16627,興仁路
16629,興仁路
16532,興仁路
16578,興仁路
16675,興仁路
16651,興仁路
17671,中山路
17671,文化三路
16189,大勇路
16664,三樹路
16944,九芎橋路
16681,忠一路
17518,民安東路
16393,民權路
17528,興仁路
16224,三樹路
17802,文化路
17802,文化二路
17802,中山路
17802,文化路
17802,文化三路
16557,興隆街
17790,化成路
17790,五工一路
16573,路
16591,淡海路
16528,忠孝街
17814,後洲路
17814,文化路
17814,中正東路
17814,北安路
17814,內湖路
17814,港墘路
17939,北新路
17939,光明街
17939,北新路
17939,中正路
17939,國中路
17939,中正路
17802,文化二路
17802,仁愛路
17802,中山路
17802,佳林路
17802,仁愛路
17802,竹林路
17802,仁愛路
17802,文化二路
17802,文化三路
16770,中山路
17812,中興路
16610,溪園路
16692,中華路
16941,國中路
17815,中正東路
17815,經貿二路
17815,民大道八段興中路
17905,瑞光路
16620,泰林路
17802,文化三路
17802,文化路
10329,力行路
16431,崁頂五路
17510,崁頂五路
16243,力行路
16565,廉洞街
17789,中華路
16461,學成路
16430,新春街
16430,新興街
18118,忠孝路
16607,合宜路
18118,忠孝路
17310,後洲路
16630,新興街
16662,文化一路
16662,麗園一街
16662,忠孝路
16662,文化三路
16578,路
16578,淡金路
16578,中正東路
16579,路
16579,淡金路
16579,中正東路
16682,興隆街
17692,興隆街
17718,興隆街
16662,文化三路
16662,忠孝路
16662,麗園一街
16662,文化路
16662,文化一路
16662,中山路
16662,文化路
16662,文化三路
16662,仁愛路
17806,成泰路
17534,永安南路
16583,文化三路
16672,成泰路
17292,文化三路
16673,十三行路
16673,博物館路
10329,環河路
17806,成泰路
17806,三民路
18098,忠一路
17570,新市二路
17775,中華路
17775,大同路
17775,介壽路
17775,和平街
17775,復興路
17775,連城路
17775,景平路
17293,文化三路
17528,忠一路
17528,中正東路
16923,建國路
16923,中湖街
16471,中山路
17813,捷運劍南路
17706,安和路
16689,寶橋路
17568,明峰街
17568,康寧街
17568,建成路
16490,三民路
16985,中正路
16986,中正路
16662,文化一路
17011,建成路
16677,瑪鍊路
17510,中山北路
16659,沙崙路
16659,路
16659,沙崙路
16919,建國路
16979,中山路
17837,中正路
17837,中山路
17837,中正路
17839,中正路
17839,中山路
17847,仁愛路
17696,民權路
17696,中興路
17842,中正路
17842,中山路
17842,中正路
16692,幸福路
16485,五工路
16581,清水路
16461,清水路
16461,明清水路
16735,清水路
16735,永和路
16735,自由街
16735,福和路
16735,永和路
16735,明清水路
17311,清水路
17311,永和路
17311,自由街
17311,福和路
16665,尖山路
16665,尖山路與國中街
16674,商港路
17519,中央路
16431,新市二路
16431,沙崙路
16431,路
17866,文化三路
17866,信義路
17866,民權路
17311,明清水路
16688,民權路
16688,後洲路
16604,中山二路
17846,中華路
16837,中平路
17789,中平路
17789,中原路
16977,中正路
16665,中正三路
16431,義山路
17815,後洲路
17815,濱海路
17815,中山北路
16982,中正路
17845,基金二路
17575,基金二路
17532,思源路
10149,安和路
16535,大湖路
16493,新坡一街
16493,長春路
17922,三民路
17922,蘆洲巿中山一路
17922,三和路
17922,自強路
17922,瑞光路
17718,樂利三街
16980,中正路
17832,灣潭路
16842,楓樹街
16941,國中路
16406, 北新路
17516,中正路
17516,錦和路
10172,中正路
10172,錦和路
16971,仁愛路
16977,清水路
16977,六股中路
16585,中正路
16664,中正路
17775,中正路
17672,莒光路
17516,錦和路
17516,金城路
16535,大湖路
16531,福圓路
17719,中華路
17836,中正路
17840,中正路
17840,中山路
17840,中正路
17843,中正路
17814,沙崙路
16554,洞頂路
16734,三爪子坑路
16565,明燈路
17824,明燈路
16659,新樹路
16660,新樹路
16519,新樹路
16908,紫微路
16912,溪東路
16912,橫溪路
16912,介壽路
16912,復興路
10151,樹新路
17824,明燈路
16757,北深路
16584,重新路
16584,承德路
16984,中正路
17843,中山路
17843,中正路
16907,中正路
16511,大勇路
16691,木柵路
16215,中正路
16467,板南路
16556,瑪鍊路
16642,明燈路
16681,明燈路
16759,學府路
17310,後洲路
17846,仁愛路
16943,國中路
17526,思源路
17527,思源路
17005,汐萬路
17424,福德一路
17889,大觀街
17889,僑中一街
16405,中正路
16942,國中路
17311,延和路
17311,圓通路
17311,中正路
17311,景安路
17311,中和路
17311,景安路
17311,圓通路
17311,延和路
16274,安康路
16274,安祥路
17007,大同路
17789,路
16531,中正東路
16613,安豐路
17003,八連路
17003,長青路
16609,新樹路
16513,新樹路
10281,新樹路
17871,後洲路
17871,中山北路
17871,北新路
17871,中正東路
17871,成泰路
10453,中興路
16851,中興路
17845,中山路
17845,加投路
17845,頂社路
17845,港西路
17845,港東路
17845,東澳路
17845,編號第502432號路
17845,石角路
17711,三樹路
16270,泰山路
16584,泰山路
16734,石底街
17835,文化北路
17835,文化三路
17835,中山路
17835,文化一路
17835,文化二路
17835,思源路
17668,思源路
16659,新興街
16659,淡海路
16492,新坡一街
16492,北新路
16492,新坡一街
16492,長春路
16643,外柑路
16557,興隆街
17510,後洲路
17847,文化路
17523,和平路
16682,樂利三街
17692,樂利三街
16894,仁愛路
16992,大同路
16995,大同路
17845,瑪鍊路
17845,基金三路
17845,基金一路
17845,麥金路
17845,基金一路
17845,基金三路
16887,三民路
16422,坪林街
17524,民義路
16590,坪林街
16660,新興街
16660,淡海路
16491,新坡一街
16491,長春路
16739,樂利三街
16942,國中路
17001,瑞松街
16662,文化三路
17802,文化三路
17294,文化三路
17557,安和路
15717,安和路
16562,安和路
16691,寶橋路
17424,伯爵街
16393,中興路
17300,安和路
17813,民權東路
17479,民權路
16987,中正路
17394,三界壇路
17841,中正路
17841,中山路
17841,中正路
17871,民生路
17838,義山路
17838,新市二路
17838,後洲路
17845,基金三路
17845,瑪鍊路
17845,石角路
17845,漁澳路
17845,東澳路
17845,港東路
17845,加投路
17845,中山路
16564,農會2號倉庫(淡金路
17847,民權東路
10784,民權路
16603,文化三路
17575,金山區中正路
16564,福圓路
16538,福圓路
16978,中正路
16978,中山路
17432,公園街
17845,金山區中正路
16641,忠一路
17501,忠一路
16753,忠一路
17648,洞頂路
16694,幸福路
16581,明清水路
17791,五工路
16517,龍米路
16521,龍米路
16758,北深路
17889,僑中一街
17889,大觀街
17889,大觀路
17889,合安路
17889,大觀街
17889,合安一路
17889,合宜路
17889,南雅南路
17889,文化路
17889,南雅路
17889,合宜路
17889,合安一路
16922,建國路
16922,中湖街
17846,中正一路
17847,中正一路
17846,文化路
17865,瑪鍊路
16905,三樹路
17865,瑪鍊路
17865,北基新城忠五街
17865,北基新城鎷鍊路
17865,北基新城大勇路
17865,仁四街
17868,工商路
17868,成泰路
17868,自強路
17868,水碓路
17868,登林路
17868,自強路
17868,明德路
17868,成泰路
16551,明燈路
16565,明燈路
16464,千歲路
16464,忠承路
17865,仁四街
17865,孝七街
17865,北基新城孝一街
17865,北基新城忠五路
17865,瑪鍊路
17865,景美路
17865,基金三路
17865,基金二路
17865,基金一路
17865,安一路
17865,忠四路
17868,明志路
17868,貴子路
17868,三泰路
17868,中正路
17868,明志路
16692,幸福路
17625,貴子路
10116,南山路
16691,南山路
16265,安和路
16274,安和路
15181,安和路
17868,明志路
17868,成泰路
17868,明德路
17868,自強路
17868,登林路
17868,水碓路
17868,水碓二路
17868,自強路
17868,成泰路
17868,工商路
17868,民義路
16966,遠望坑街
16665,復興路
17516,新泰路
17516,幸福路
17516,民生路
17532,復興路
17532,泰林路
17679,五工路
17517,復興路
17517,思源路
17517,文化路
17692,洞頂路
17689,大義路
17689,復興路
17517,文化路
17517,民生路
17517,中華路
17526,金城路
17526,信義路
17526,中山路
17923,木柵路
17923,北深路
17923,翠谷街
17923,北深路
17310,崁頂三路
16656,民族路
17304,中正路
17515,白雞路
17482,木柵路
17923,北深路
17923,八分寮路
17923,雙溪路
17923,雙青公路
16940,阿柔洋產業道路
17919,中正路
16685,重慶路
16770,中山北路
16632,南港路
16543,淡金路
16691,復興路
16873,文化二路
16576,中山路
16733,汐萬路
16772,中山北路
17519,三樹路
17482,木柵路
17482,北深路
17518,幸福路
17518,思源路
17518,幸福路
17518,新泰路
17518,後港一路
17527,民生路
17527,榮華路
16717,興南路
17527,中正路
16584,路
17482,路
17482,北深路
17482,木柵路
17523,重陽路
17523,中正路
17527,信義路
17528,安一路
17528,基金一路
17482,木柵路
17482,景福街
17483,木柵路
17524,中央路
17528,中山路
17483,北深路
17524,民大道二段與民生路
10151,保安街
16642,大寮路
17937,金光路
17692,學苑街
17692,研海街
17692,南雅路
17692,海濱路
17692,北寧路
17648,逢甲路
17648,深澳坑路
17648,信一路
17696,新烏路
17930,北新路
17930,政大一街
17948,復興路
15224,鄧公路
16630,鄧公路
17937,府中路
17948,復興路
17937,康定路
17937,中華路
16429,新興街
16697,新興街
17916,工商路
17916,成泰路
17916,龍米路
17889,大觀路
16474,保安街
17663,五工二路
17696,羅斯福路
17696,中興路
17534,中正南路
17534,中正北路
17663,新泰路
17696,北宜路
17696,新烏路
17696,心路
17696,新烏路
17536,長榮路
17536,中山路
17536,忠四街與文化路
17536,忠四街
17714,鳳吉一街
17537,和平路
17537,中山路
17937,明燈路
17937,汽車路
17937,金光路
17937,山尖路
17937,汽車路
17937,明燈路
17903,源遠路
17911,瑞光路
17911,內湖路
17911,捷運劍南路
17911,內湖路
17911,大寮路
17911,魚桀魚坑路
17911,明燈路
10195,復興路
17916,龍米路
17937,明燈路
17948,府中路
17937,塔城街
17937,中華路
17937,康定路
17937,府中路
16900,中央路
17534,中正北路
17916,中山路
17515,文化路
16924,仁愛路
16269,中正東路
17930,木新路
17930,指南路
17524,復興路
17524,自強路
17483,路
17483,北深路
17483,木柵路
17524,成泰路
17524,仁義路
17524,新泰路
17528,淡金路
17528,中山北路
17845,基金三路
17537,中山路
17536,中山路
17536,中原路
17536,集賢路
17537,龍米路
17537,中華路
17537,中山路
17683,僑中一街
17718,和美街
17718,美灩山街
17718,北寧路
17720,學勤路
17720,大學路
16490,民族路
17304,中華路
16890,中正路
17931,金城路
17931,裕民路
17528,中山北路
16543,淡金路
10753,石碇路
17524,復興路
17524,南雅南路
17524,中央路
17525,舊莊街
17528,濱海路
17528,淡金路
10753,碇坪路
17668,五權路
17570,後洲路
17838,崁頂三路
16688,崁頂三路
17718,和美街
17718,廉洞街
17718,建基路
17716,學勤路
17718,國軍福利中心候車亭右側路
17719,文化一路
17719,泰林路
17719,中山路
17570,後洲路
17570,崁頂三路
17570,後洲路
16431,崁頂三路
17510,崁頂三路
17918,文化三路
17931,裕民路
17931,大安路
17903,源遠路
17915,忠孝東路
17548,南港路
17939,北宜路
17939,國中路
17939,北新路
16908,介壽路
16694,中正路
16899,南天母路
16903,保安街
17510,北新路
18054,安康路
16590,宜路
17914,光環路
17914,中原街
17914,福祥路
16588,民族路
10196,復興路
16665,學府路
17682,溪崑二街
17696,光明街
17696,中興路
17696,羅斯福路
17534,景平路
17534,木柵路
17534,新光路
17682,中山路
17682,樹新路
16583,仁愛路
16732,淡金路
16867,文化一路
16896,永利路
16900,中央路
16871,仁愛路
16863,仁愛路
16893,環河東路
16867,路
16633,大同路
16633,忠孝東路
16590,北宜路
17904,明燈路
17904,舊宗路
17904,民權東路
17917,工商路
17917,舊宗路
17917,瑞光路
17917,基湖路
17917,內湖路
17917,基湖路
17917,瑞光路
16423,北宜路
17939,北新路
16678,瑪鍊路
16678,自強路
16679,瑪鍊路
17904,瑞光路
17904,民權東路
17904,舊宗路
16679,東澳路
17902,明燈路
16732,新春街
17917,港墘路
17917,工商路
17917,民義路
17904,明燈路
16584,泰林路
17532,泰林路
16730,水碓路
16730,登林路
16730,自強路
16730,明德路
16730,成泰路
16730,明德路
16730,自強路
16730,登林路
16730,水碓路
16730,水碓二路
16730,自強路
16685,文化路
17311,圓通路
16966,朝陽街
16966,嵩陽路
16966,嵩陽路與下雙溪街
16732,民權路
16633,大同路
10149,中正路
10149,景新街
10149,安祥路
17001,汐萬路
16990,仁愛路
17903,明燈路
17903,大寮路
17903,粗坑口路
17903,大寮路
17903,魚桀魚坑路
17903,明燈路
16270,泰林路
16688,後洲路
16282,崁頂三路
16397,崁頂三路
17918,中山路
17918,文化二路
16966,遠望坑街
16966,興隆街
16966,東興街
16966,香蘭街
16542,淡金路
16543,淡金路
17916,中山路
17916,龍米路
16956,明燈路
16995,汐平路
16981,界壇路
16429,海山路
16542,淡金路
17360,九芎街
17360,三和路
17395,三界壇路
17918,文化二路
17918,文化三路
17918,松江路
17918,民生東路
17918,敦化北路
17923,景福街
17923,羅斯福路
17923,北新路
17923,寶橋路
17923,木新路
17923,木柵路
16688,淡金路
17919,大學路
17919,三樹路
16620,民族路
16501,民族路
16966,興隆街
17923,雙溪路
17923,八分寮路
17923,北深路
17923,翠谷街
17923,路
17923,北深路
17916,龍米路
17916,成泰路
17916,龍米路
17916,成泰路
17916,中興路
17916,民生路
17916,民大道二段與民生街
17916,民大道二段與觀光街口編號201280路
17916,民大道二段與觀光街
17916,民大道二段與民生路
17916,民生路
17668,思源路
17293,文化三路
17500,龜山子路
17500,東澳路
17500,瑪鍊路
17501,新豐街
17501,調和街
17502,金光路
17502,汽車路
16859,南勢五街
16859,南勢四街
16859,文化三路
16859,文化二路
5413,汐萬路
16859,文化三路
17902,民大道八段興中路
17902,南港路
17902,明燈路
16735,圓通路
16735,中華路
17923,北深路
17923,木柵路
16859,文化北路
16620,民族路
17466,安康路
17466,北新路
17466,木新路
17466,府路
17466,木柵路
17466,木新路
16857,忠孝路
16857,文化路
17525,新台五路
17525,民權街
17528,中央路
17528,路
17528,中山路
17526,泰林路
17526,中原路
17526,民生路
17526,館前東路
18118,仁愛路
17923,木新路
17923,寶橋路
17923,寶橋中興路
17923,寶橋路
17923,北新路
17923,羅斯福路
17923,景福街
17948,大勇路
17948,文化路
17948,民生街
17948,中華路
17948,大同路
17528,景美路
17528,基金一路
17523,中正北路
17523,中正路
17523,中山二路
17513,明德路
17513,成泰路
17479,中央路
17479,溪園路
16689,景安路
17532,泰林路
17532,中原路
17532,民生路
17532,北新路
17517,富國路
17923,石崁路
16909,中正路
17963,莒光路
17991,三民路
17991,中山一路
17991,信義路
17991,永安北路
17991,中山一路
17991,集賢路
17991,中興街
17991,民族路
17847,民權東路
17889,合宜路
17889,大觀路
17902,南港路
17914,中原街
17914,光環路
17919,大學路
5416,南港路
16296,南港路
16632,南港路
17517,思源路
17518,思源路
17516,思源路
17668,思源路
17679,思源路
17680,思源路
17532,思源路
16603,思源路
5413,民大道八段興中路
16578,中正東路
16432,新興街
16397,後洲路
16522,淡海路
17971,自立路
17971,民權路
17971,中正東路
17971,坪頂路
17971,中正東路
17696,民權路
18052,瑪鋉路
17937,金光路
17992,中正路
17992,自強路
17992,集賢路
17699,基福公路
17699,雙柑公路
17699,基福公路
17516,立德街
17968,集賢路
16544,樟樹一路
16910,文化路
17971,中正東路
17972,中正東路
17972,淡金路
17972,中正東路
17972,民權路
17972,中正東路
17972,民族路
17972,民權路
17972,民生路
17972,竹林路
17972,中正東路
17972,八勢路
17922,三民路
16688,後洲路
17972,中正東路
17975,淡金路
17975,中正東路
17621,忠孝街
17621,淡金路
17483,北深路
16733,汐萬路
17501,調和街
17994,文德路
17994,瑪鍊路
17007,大同路
17845,瑪鍊路
17845,基金一路
17806,自強路
17806,水碓路
17806,登林路
17806,自強路
17806,登林路
17806,水碓路
17806,水碓二路
17806,自強路
16578,中山北路
16578,興仁路
16578,中山北路
16627,沙崙路
16627,興仁路
16627,沙崙路
16614,北宜路
17696,新烏路
17621,農會2號倉庫(淡金路
17621,淡金路
17621,中正東路
10161,和平西路
16689,樹新路
16594,成泰路
16630,新興街
16526,新民街
17575,瑪鍊路
10143,安祥路
10143,安康路
10143,安祥路
16890,中正路
16954,逢甲路
16968,五叉路
10732,木新路
10753,木柵路
15181,民生東路
16258,木柵路
16258,木新路
16258,木柵路
16728,介壽路
16728,大同路
16544,福德二路
16500,力行路
17958,後洲路
17958,路
17958,義山路
17958,濱海路
17958,沙崙路
17958,淡海路
17958,中正路
17958,淡海路
17958,中正路
16628,頂田寮路
16577,頂田寮路
17680,榮華路
16530,中山北路
17958,沙崙路
17958,新民街
17958,後洲路
17806,工商路
16695,民權路
17941,民生路
17941,中正路
17941,溪園路
17941,民生路
5415,大同路
10143,木新路
10195,中央路
10196,大學路
10196,中正路
10196,復興路
10325,安康路
16544,山光路
16552,復興街
16579,淡金路
10148,仁愛路
16431,後洲路
16282,後洲路
16612,景平路
16544,山光路
16552,龍門街
16274,錦秀路
16941,坪雙路
16528,忠孝街
16518,仁德路
16485,中央路
16963,石底街
17557,中山路
17300,安祥路
17300,安康路
17300,安祥路
17013,大同路
17001,汐萬路
17001,江北路
10164,明德路
10171,中正路
10172,錦和路
10196,連城路
16113,中正路
16113,中正路379巷與藝文一街
16224,大學路
16429,中山路
16461,中央路
16565,南雅路
16591,重新路
17971,中正東路
17971,坪頂路
17971,淡金路
17971,中正東路
17971,民權路
17971,自強路
17971,埔頂自強路
16659,樹新路
17812,民權路
17304,泰林路
16579,興仁路
16581,連城路
16666,中山路
16675,中山北路
17937,中華路
16578,淡金路
16542,淡金路
16681,麥金路
16681,安樂路
16681,成功一路
16681,忠四路
16681,成功一路
16681,國軍福利中心候車亭右側路
16681,安樂路
16681,麥金路
17971,埔頂自強路
17971,自強路
17971,埔頂自強路
16642,忠四路
16642,成功一路
16642,國軍福利中心候車亭右側路
16642,安樂路
16642,麥金路
16642,安樂路
17977,僑信路
17977,安一路
17977,北新路
16544,樟樹路
16544,福德二路
16732,淡海路
16732,民權路
16591,淡海路
16591,中正路
16243,北新路
16418,北新路
16461,金城路
16735,金城路
16485,中原路
16521,龍米路
16798,龍米路
16581,敦化南路
10195,康定路
16210,仁愛路
17940,北新路
17940,光明街
17940,北新路
17940,寶橋路
17940,木新路
17940,木柵路
16664,中正路
17963,莒光路
17963,德光路
17963,實踐路
17977,北新路
17977,民權路
17977,民族路
17977,中正路
17977,北新路
17977,安一路
17806,新五路
10325,錦秀路
16522,新民街
17868,中正路
17940,信義路
17940,府路
17940,忠孝東路
17940,松仁路
17940,木柵路
17940,木新路
16430,新興街
10784,溪園路
17873,中央路
17873,復興路
17873,學成路
17873,大學路
17873,學勤路
